"name","region"
"Apokentroméni Dioíkisi Thessalías - Stereás Elládas","https://sws.geonames.org/8200475/"
"Apokentroméni Dioíkisi Ipeírou - Dytikís Makedonías","https://sws.geonames.org/8200477/"
"Apokentroméni Dioíkisi Peloponnísou - Dytikís Elládas - Ioníou","https://sws.geonames.org/8200478/"
"Apokentroméni Dioíkisi Aigaíou","https://sws.geonames.org/8200479/"
"Apokentroméni Dioíkisi Krítis","https://sws.geonames.org/8200480/"
"Apokentroméni Dioíkisi Makedonías - Thrákis","https://sws.geonames.org/8200481/"
"Fasov Rid","https://sws.geonames.org/8411316/"
"Thermopylae","https://sws.geonames.org/7932565/"
"Chochlakas bay","https://sws.geonames.org/8436738/"
"Elinda","https://sws.geonames.org/8436818/"
"Lo Bay","https://sws.geonames.org/8436825/"
"Steni Kalakonithos","https://sws.geonames.org/8436887/"
"Apollon","https://sws.geonames.org/9407299/"
"Porto Velho","https://sws.geonames.org/9781349/"
"Port of Horta","https://sws.geonames.org/9781606/"
"Baía do Gasparal","https://sws.geonames.org/9781659/"
"Ponta da Batoca","https://sws.geonames.org/9781666/"
"Baía do Calhau","https://sws.geonames.org/9781689/"
"Baía do Engrade","https://sws.geonames.org/9781695/"
"Baía da Fonte","https://sws.geonames.org/9781699/"
"Pindus National Park","https://sws.geonames.org/7778794/"
"Praia da Ponta da Areia","https://sws.geonames.org/11279326/"
"Praia Do Porto Pim","https://sws.geonames.org/11837065/"
"Minerva Beach","https://sws.geonames.org/9293558/"
"Alkyoni Villas","https://sws.geonames.org/10237192/"
"Ponta do Corgo de Areia","https://sws.geonames.org/11594740/"
"Enseada das Pedreiras","https://sws.geonames.org/11594742/"
"Ponta do Inferno","https://sws.geonames.org/11594744/"
"Praia de Monte Gordo","https://sws.geonames.org/10342253/"
"Praia da Alagoa","https://sws.geonames.org/10342254/"
"Praia do Vale do Garrão","https://sws.geonames.org/10342268/"
"Praia de Santa Eulália","https://sws.geonames.org/10342282/"
"Meia Praia","https://sws.geonames.org/10342315/"
"Praia da Fateixa","https://sws.geonames.org/10342340/"
"Praia da Carriagem","https://sws.geonames.org/10342343/"
"Praia de Samouqueira","https://sws.geonames.org/10342345/"
"Praia de Odeceixe Mar","https://sws.geonames.org/10342347/"
"Praia do Machado","https://sws.geonames.org/10342350/"
"Praia do Carvalhal","https://sws.geonames.org/10342351/"
"Praia do Creleizão","https://sws.geonames.org/10342359/"
"Praia do Cão","https://sws.geonames.org/10342361/"
"Praia da Barca Grande","https://sws.geonames.org/10342362/"
"Praia da Poça do Buraco","https://sws.geonames.org/10342364/"
"Praia da Angra do Navio de Trigo","https://sws.geonames.org/10342371/"
"Praia do Burdo","https://sws.geonames.org/10342380/"
"Praia do Meco","https://sws.geonames.org/10342405/"
"Praia da Morena","https://sws.geonames.org/10342409/"
"Praia dos Gémeos","https://sws.geonames.org/10342414/"
"Praia do Pescoço do Cavalo","https://sws.geonames.org/10342417/"
"Praia da Arriba","https://sws.geonames.org/10342421/"
"Praia de Assentiz","https://sws.geonames.org/10342424/"
"Praia da Foz do Lizandro","https://sws.geonames.org/10342430/"
"Praia das Escadinhas","https://sws.geonames.org/10342433/"
"Praia do Mirante","https://sws.geonames.org/10342442/"
"Praia da Mexilhoeira","https://sws.geonames.org/10342444/"
"Praia do Zimbral","https://sws.geonames.org/10342449/"
"Praia do Caniçal","https://sws.geonames.org/10342453/"
"Praia de São Marcos","https://sws.geonames.org/10342460/"
"Praia da Consolação","https://sws.geonames.org/10342461/"
"Fort de Saint John the Baptist Cabo Carvoiero","https://sws.geonames.org/10342472/"
"Praia de Vale Furado","https://sws.geonames.org/10342494/"
"Praia do Relógio","https://sws.geonames.org/10342507/"
"Praia da Aguda","https://sws.geonames.org/10342527/"
"Praia de Canide","https://sws.geonames.org/10342538/"
"Praia dos Ingleses","https://sws.geonames.org/10342546/"
"Praia da Luz","https://sws.geonames.org/10342547/"
"Praia de Gondarém","https://sws.geonames.org/10342548/"
"Praia do Castelo do Queijo","https://sws.geonames.org/10342551/"
"Praia do Aterro","https://sws.geonames.org/10342559/"
"Praia do Marreco","https://sws.geonames.org/10342564/"
"Praia das Pedras Brancas","https://sws.geonames.org/10342567/"
"Praia do Funtão","https://sws.geonames.org/10342568/"
"Praia do Porto de Vinha","https://sws.geonames.org/10342628/"
"Avra Studios","https://sws.geonames.org/9265769/"
"Fiori","https://sws.geonames.org/10101102/"
"Benakis","https://sws.geonames.org/10111439/"
"Best Western Florida","https://sws.geonames.org/10290475/"
"Holiday Inn Azores","https://sws.geonames.org/10291508/"
"Afroditi","https://sws.geonames.org/10295414/"
"Kostis","https://sws.geonames.org/10295477/"
"Nostas","https://sws.geonames.org/10295827/"
"Stavankina Buka","https://sws.geonames.org/10668831/"
"Kravica","https://sws.geonames.org/10668833/"
"Volči Jami","https://sws.geonames.org/10668834/"
"Buka","https://sws.geonames.org/10668835/"
"Prliḱ","https://sws.geonames.org/10668851/"
"Korija","https://sws.geonames.org/10668853/"
"Manastirište","https://sws.geonames.org/10668878/"
"Mandiḱ","https://sws.geonames.org/10668879/"
"Negočanska Reka","https://sws.geonames.org/10670181/"
"Baščiler","https://sws.geonames.org/10692359/"
"Zeleni Venec","https://sws.geonames.org/10692360/"
"Raškov Rid","https://sws.geonames.org/10692361/"
"Sun Palace Resort & Spa","https://sws.geonames.org/9971636/"
"Sofia's Hotel Complex","https://sws.geonames.org/9971689/"
"Zelen Breg","https://sws.geonames.org/10682383/"
"Petrovo","https://sws.geonames.org/10685060/"
"Poljana de Rupa","https://sws.geonames.org/10672256/"
"Skrka Nalta","https://sws.geonames.org/10672257/"
"Nisis Agios Christoforou","https://sws.geonames.org/11428226/"
"Akra Agios Georgios","https://sws.geonames.org/11428228/"
"Akra Chalkias","https://sws.geonames.org/11428231/"
"Akra Tripa Fokias","https://sws.geonames.org/11428232/"
"Nisida Stiliaria","https://sws.geonames.org/11428235/"
"Mavrórema Réma","https://sws.geonames.org/11029848/"
"Praia da Gaivota","https://sws.geonames.org/11809835/"
"Praia Azul","https://sws.geonames.org/11809836/"
"Miradouro do Castelo","https://sws.geonames.org/11810989/"
"Praia do Banho","https://sws.geonames.org/11874165/"
"Cristo Rei","https://sws.geonames.org/11874559/"
"Praia Pequena","https://sws.geonames.org/11874982/"
"Praia do Seizal","https://sws.geonames.org/11874983/"
"Praia de Santo António","https://sws.geonames.org/11875004/"
"Praia do Golden Club","https://sws.geonames.org/11875027/"
"Porto Afonso","https://sws.geonames.org/11875118/"
"Culatra","https://sws.geonames.org/11668405/"
"Praia da Armona","https://sws.geonames.org/11668406/"
"Vilamoura","https://sws.geonames.org/11668419/"
"Praia de Vigario","https://sws.geonames.org/11818259/"
"Jardim Boca do Vento","https://sws.geonames.org/11818506/"
"Praia da Foz","https://sws.geonames.org/11818871/"
"Praia do Moinho do Cabo","https://sws.geonames.org/11819034/"
"Praia Barra-a-Barra","https://sws.geonames.org/11819035/"
"Praia da Ponta dos Corvos","https://sws.geonames.org/11819036/"
"Praia de Buarcos","https://sws.geonames.org/11819491/"
"Praia do Cabo Mondego","https://sws.geonames.org/11819657/"
"Praia do Teimoso","https://sws.geonames.org/11819659/"
"Praia do Cabedelinho","https://sws.geonames.org/11819684/"
"Praia da Frente Azul","https://sws.geonames.org/11820739/"
"Porto de Recreio de Calheta","https://sws.geonames.org/11821399/"
"Porto Santo","https://sws.geonames.org/11821789/"
"Praia da Orelheira","https://sws.geonames.org/11822237/"
"Praia do Alibabá","https://sws.geonames.org/11822244/"
"Praia do Poço Velho","https://sws.geonames.org/11887216/"
"Liqeni i Guisdoves","https://sws.geonames.org/11919732/"
"Pitts Reef","https://sws.geonames.org/11995722/"
"Penfold Cove","https://sws.geonames.org/11995749/"
"Dove Rock","https://sws.geonames.org/11995795/"
"Sandy Cove","https://sws.geonames.org/11996089/"
"Sibişel","https://sws.geonames.org/667273/"
"Sfrederile","https://sws.geonames.org/667285/"
"Ostrovul Sfântu Gheorghe","https://sws.geonames.org/667297/"
"Ostrovul Sfântu Gheorghe","https://sws.geonames.org/667298/"
"Lacul Sfânta Ana","https://sws.geonames.org/667313/"
"Şercaia","https://sws.geonames.org/667349/"
"Lacul Şerban","https://sws.geonames.org/667384/"
"Semenic Mountains","https://sws.geonames.org/667409/"
"Secaş","https://sws.geonames.org/667501/"
"Secaş","https://sws.geonames.org/667502/"
"Valea Secăria","https://sws.geonames.org/667505/"
"Pârăul Sebeşului","https://sws.geonames.org/667516/"
"Sebeş","https://sws.geonames.org/667521/"
"Sebeş","https://sws.geonames.org/667522/"
"Sebeş","https://sws.geonames.org/667523/"
"Sebeş","https://sws.geonames.org/667524/"
"Munţii Seaota","https://sws.geonames.org/667528/"
"Valea Seaca","https://sws.geonames.org/667533/"
"Valea Seaca","https://sws.geonames.org/667534/"
"Valea Seaca","https://sws.geonames.org/667535/"
"Valea Seaca","https://sws.geonames.org/667536/"
"Scurta","https://sws.geonames.org/667558/"
"Valea Scropoasa","https://sws.geonames.org/667568/"
"Poiana Scrobişte","https://sws.geonames.org/667569/"
"Valea Scoruşului","https://sws.geonames.org/667578/"
"Valea Scorilei","https://sws.geonames.org/667594/"
"Râul Scoreiului","https://sws.geonames.org/667597/"
"Valea Scoarţa","https://sws.geonames.org/667608/"
"Valea Schitului","https://sws.geonames.org/667643/"
"Valea Şchiopilor","https://sws.geonames.org/667673/"
"Valea Scheiului","https://sws.geonames.org/667695/"
"Şesul Scăeşti","https://sws.geonames.org/667736/"
"Pârăul Săvăstrenilor","https://sws.geonames.org/667760/"
"Şăulia","https://sws.geonames.org/667770/"
"Valea Săucanului","https://sws.geonames.org/667780/"
"Valea Satu Nou","https://sws.geonames.org/667794/"
"Săsarul","https://sws.geonames.org/667934/"
"Sărvăzel","https://sws.geonames.org/667941/"
"Sartoşul","https://sws.geonames.org/667956/"
"Száraz Ér","https://sws.geonames.org/668011/"
"Grindul Sărăturile","https://sws.geonames.org/668015/"
"Lacu Sărăţuica","https://sws.geonames.org/668018/"
"Sărata","https://sws.geonames.org/668040/"
"Râul Sărat","https://sws.geonames.org/668053/"
"Lacul Sărat","https://sws.geonames.org/668054/"
"Valea Sărăcineşti","https://sws.geonames.org/668066/"
"Săpânţa","https://sws.geonames.org/668075/"
"Valea Sapaturilor","https://sws.geonames.org/668078/"
"Valea Sănduleşti","https://sws.geonames.org/668098/"
"Lacul Sănduleşti","https://sws.geonames.org/668099/"
"Samnicul","https://sws.geonames.org/668117/"
"Valea Sălcioarei","https://sws.geonames.org/668177/"
"Valea Salciei","https://sws.geonames.org/668195/"
"Grindul Salcia","https://sws.geonames.org/668201/"
"Salcia","https://sws.geonames.org/668207/"
"Sălăuţa","https://sws.geonames.org/668223/"
"Sălătruc","https://sws.geonames.org/668230/"
"Sălaj","https://sws.geonames.org/668249/"
"Şaeşul","https://sws.geonames.org/668271/"
"Sadu","https://sws.geonames.org/668276/"
"Sadu","https://sws.geonames.org/668277/"
"Valea Sadovei","https://sws.geonames.org/668280/"
"Sacovăţ","https://sws.geonames.org/668301/"
"Valea Săcăşeni","https://sws.geonames.org/668327/"
"Insula Sacalinu Mic","https://sws.geonames.org/668338/"
"Insula Sacalinu Mare","https://sws.geonames.org/668339/"
"Sabar","https://sws.geonames.org/668363/"
"Lacul Ruşi","https://sws.geonames.org/668385/"
"Ruscova","https://sws.geonames.org/668410/"
"Valea Ruşciorului","https://sws.geonames.org/668412/"
"Rusca","https://sws.geonames.org/668419/"
"Rusca","https://sws.geonames.org/668420/"
"Ruşavăţul","https://sws.geonames.org/668425/"
"Valea Runcurelului","https://sws.geonames.org/668446/"
"Culmea Runcurelului","https://sws.geonames.org/668447/"
"Runcul","https://sws.geonames.org/668453/"
"Valea Ruginoasa","https://sws.geonames.org/668484/"
"Valea Rugetul","https://sws.geonames.org/668501/"
"Valea Rudinei","https://sws.geonames.org/668517/"
"Valea Rudarului","https://sws.geonames.org/668525/"
"Pârăul Rotbavului","https://sws.geonames.org/668576/"
"Lacul Roşu","https://sws.geonames.org/668593/"
"Lacul Roşu","https://sws.geonames.org/668594/"
"Grindul Roşu","https://sws.geonames.org/668595/"
"Valea Roşioara","https://sws.geonames.org/668623/"
"Valea Roşia","https://sws.geonames.org/668647/"
"Roşia","https://sws.geonames.org/668652/"
"Rona","https://sws.geonames.org/668684/"
"Walachian Plain","https://sws.geonames.org/668719/"
"Pârăul Rogovei","https://sws.geonames.org/668749/"
"Munţii Rodnei","https://sws.geonames.org/668770/"
"Robaia","https://sws.geonames.org/668794/"
"Râuşorul","https://sws.geonames.org/668806/"
"Valea Râul Sadului","https://sws.geonames.org/668813/"
"Râşca","https://sws.geonames.org/668837/"
"Valea Râncăciov","https://sws.geonames.org/668867/"
"Râncăciov","https://sws.geonames.org/668869/"
"Valea Râmnicului","https://sws.geonames.org/668874/"
"Râmniceanca","https://sws.geonames.org/668884/"
"Râmnic","https://sws.geonames.org/668887/"
"Râmna","https://sws.geonames.org/668888/"
"Lacul Reviga","https://sws.geonames.org/668931/"
"Munţii Retezatului","https://sws.geonames.org/668938/"
"Gârla Repedea","https://sws.geonames.org/668960/"
"Ostrovul Regal","https://sws.geonames.org/668999/"
"Rebricea","https://sws.geonames.org/669063/"
"Rebra","https://sws.geonames.org/669066/"
"Valea Rea","https://sws.geonames.org/669070/"
"Razim","https://sws.geonames.org/669079/"
"Valea Răstolţului","https://sws.geonames.org/669129/"
"Balta Rast","https://sws.geonames.org/669142/"
"Valea Rasovei","https://sws.geonames.org/669144/"
"Rasova","https://sws.geonames.org/669146/"
"Culmea Rasnicului","https://sws.geonames.org/669150/"
"Culmea Ramnei","https://sws.geonames.org/669190/"
"Privalul Ramadan","https://sws.geonames.org/669195/"
"Ostrovul Ramadan","https://sws.geonames.org/669196/"
"Radila","https://sws.geonames.org/669264/"
"Valea Rădeştilor","https://sws.geonames.org/669266/"
"Pârăul Rădenilor","https://sws.geonames.org/669277/"
"Valea Răcuşana","https://sws.geonames.org/669298/"
"Pârăul Racşei","https://sws.geonames.org/669303/"
"Racova","https://sws.geonames.org/669333/"
"Racova","https://sws.geonames.org/669334/"
"Valea Racilor","https://sws.geonames.org/669352/"
"Răchitova","https://sws.geonames.org/669358/"
"Valea Răchita","https://sws.geonames.org/669380/"
"Rechitau","https://sws.geonames.org/669394/"
"Valea Putnei","https://sws.geonames.org/669424/"
"Putna Mică","https://sws.geonames.org/669427/"
"Putna Mare","https://sws.geonames.org/669428/"
"Putna","https://sws.geonames.org/669431/"
"Putna","https://sws.geonames.org/669432/"
"Putna","https://sws.geonames.org/669433/"
"Putna","https://sws.geonames.org/669434/"
"Valea Purcăreţului","https://sws.geonames.org/669468/"
"Valea Purcărelul","https://sws.geonames.org/669479/"
"Valea Purcăreanca","https://sws.geonames.org/669481/"
"Balta Prundului","https://sws.geonames.org/669538/"
"Proviţa","https://sws.geonames.org/669557/"
"Valea Prisăceaua","https://sws.geonames.org/669613/"
"Dealul Pricopanului","https://sws.geonames.org/669648/"
"Prahova","https://sws.geonames.org/669739/"
"Potopul","https://sws.geonames.org/669742/"
"Valea Potopinului","https://sws.geonames.org/669743/"
"Lacul Potelu","https://sws.geonames.org/669765/"
"Balta Potcoava","https://sws.geonames.org/669771/"
"Masiv Postăvarul","https://sws.geonames.org/669778/"
"Gura Portiţa","https://sws.geonames.org/669821/"
"Valea Porcurei","https://sws.geonames.org/669840/"
"Ostrovul Popina","https://sws.geonames.org/669859/"
"Insula Popina","https://sws.geonames.org/669860/"
"Poneasca","https://sws.geonames.org/669944/"
"Pojejena","https://sws.geonames.org/669979/"
"Munţii Poiana Ruscă","https://sws.geonames.org/670039/"
"Valea Poenii","https://sws.geonames.org/670208/"
"Valea Poenii","https://sws.geonames.org/670209/"
"Plosca","https://sws.geonames.org/670408/"
"Lacul Plopul","https://sws.geonames.org/670412/"
"Plopul","https://sws.geonames.org/670414/"
"Valea Plopoasa","https://sws.geonames.org/670437/"
"Munţii Plopişului","https://sws.geonames.org/670439/"
"Valea Pleşilor","https://sws.geonames.org/670496/"
"Plavişeviţa","https://sws.geonames.org/670536/"
"Valea Plavia","https://sws.geonames.org/670541/"
"Valea Plăvaia","https://sws.geonames.org/670545/"
"Plapcea","https://sws.geonames.org/670557/"
"Valea Pârâului","https://sws.geonames.org/670724/"
"Valea Pietroasa","https://sws.geonames.org/670829/"
"Valea Pietrişului","https://sws.geonames.org/670840/"
"Pârăul Pianului","https://sws.geonames.org/670924/"
"Danube River","https://sws.geonames.org/791630/"
"Pădure Comunală","https://sws.geonames.org/838795/"
"București - Ilfov","https://sws.geonames.org/11789173/"
"Cricovul Dulce","https://sws.geonames.org/680240/"
"Cricovul","https://sws.geonames.org/680241/"
"Cricov","https://sws.geonames.org/680243/"
"Valea Cricăului","https://sws.geonames.org/680246/"
"Crevedia","https://sws.geonames.org/680261/"
"Valea Cremenei","https://sws.geonames.org/680283/"
"Culmea Cremenei","https://sws.geonames.org/680284/"
"Cremenea","https://sws.geonames.org/680286/"
"Munţii Crasnei","https://sws.geonames.org/680299/"
"Valea Crasna","https://sws.geonames.org/680308/"
"Crasna","https://sws.geonames.org/680312/"
"Crasna","https://sws.geonames.org/680313/"
